order_id,order_date,city,states,sales_channel,store_type,product_category,quantity,unit_price,discount_percent,net_sales_amount,payment_mode,customer_gender,customer_age
ORD1101618,11-08-2025,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,1,4278,15,3636.3,UPI,Male,30
ORD1101619,23-09-2024,Delhi,Delhi,Offline,Standalone Store,Contact Lenses,3,1009,0,3027,UPI,Female,63
ORD1101620,07-01-2025,Pune,Maharashtra,Offline,High Street Store,Computer Glasses,2,1925,15,3272.5,Cash,Other,38
ORD1101621,17-07-2025,Chandigarh,Chandigarh,Offline,Mall Store,Sunglasses,2,1237,15,2102.9,Net Banking,Male,53
ORD1101622,31-03-2023,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,1,2838,5,2696.1,Credit Card,Female,34
ORD1101623,18-05-2022,Cuttack,Odisha,Online,Online Only,Eyeglasses,2,1310,10,2358,UPI,Other,61
ORD1101624,09-02-2025,Chandigarh,Chandigarh,Offline,Mall Store,Computer Glasses,3,2733,5,7789.05,Net Banking,Female,63
ORD1101625,11-10-2023,Ranchi,Jharkhand,Offline,Online Only,Computer Glasses,1,3994,20,3195.2,Debit Card,Other,21
ORD1101626,11-02-2025,Noida,Uttar Pradesh,Offline,Mall Store,Eyeglasses,2,2454,0,4908,Net Banking,Male,64
ORD1101627,23-03-2025,Patna,Bihar,Online,Online Only,Computer Glasses,1,1868,0,1868,UPI,Other,47
ORD1101628,28-05-2024,Delhi,Delhi,Offline,Standalone Store,Computer Glasses,1,1307,15,1110.95,Cash,Other,27
ORD1101629,28-08-2022,Jaipur,Rajasthan,Offline,Mall Store,Computer Glasses,2,1147,20,1835.2,Credit Card,Male,21
ORD1101630,03-03-2024,Bhubaneswar,Odisha,Offline,High Street Store,Contact Lenses,1,954,5,906.3,Cash,Male,43
ORD1101631,03-01-2024,Bengaluru,Karnataka,Offline,Online Only,Contact Lenses,2,1159,5,2202.1,Credit Card,Female,57
ORD1101632,11-04-2022,Ranchi,Jharkhand,Online,Online Only,Sunglasses,1,3497,0,3497,Debit Card,Other,54
ORD1101633,23-08-2025,Trivandrum,Kerala,Offline,Standalone Store,Sunglasses,1,1347,20,1077.6,Cash,Male,41
ORD1101634,28-06-2024,Bhubaneswar,Odisha,Offline,Mall Store,Sunglasses,1,4467,15,3796.95,Cash,Other,36
ORD1101635,10-06-2022,Trivandrum,Kerala,Offline,High Street Store,Sunglasses,1,4527,0,4527,Cash,Female,49
ORD1101636,03-04-2024,Pune,Maharashtra,Offline,Online Only,Contact Lenses,1,4436,20,3548.8,UPI,Other,22
ORD1101637,15-04-2025,Chennai,Tamil Nadu,Online,Online Only,Sunglasses,1,3674,10,3306.6,Debit Card,Male,24
ORD1101638,18-09-2024,Ranchi,Jharkhand,Offline,Online Only,Contact Lenses,3,972,5,2770.2,Credit Card,Female,51
ORD1101639,15-04-2025,Hyderabad,Telangana,Online,Online Only,Eyeglasses,3,4819,0,14457,Cash,Female,58
ORD1101640,20-05-2023,Delhi,Delhi,Offline,Online Only,Computer Glasses,1,4866,20,3892.8,Credit Card,Other,56
ORD1101641,13-12-2023,Indore,Madhya Pradesh,Offline,Standalone Store,Computer Glasses,2,2537,15,4312.9,Cash,Female,62
ORD1101642,22-01-2022,Delhi,Delhi,Online,Online Only,Contact Lenses,2,2424,10,4363.2,Credit Card,Female,45
ORD1101643,26-09-2024,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,2,2820,10,5076,Net Banking,Male,20
ORD1101644,15-02-2024,Chennai,Tamil Nadu,Online,Online Only,Contact Lenses,3,3967,20,9520.8,UPI,Female,26
ORD1101645,18-08-2023,Jaipur,Rajasthan,Offline,Online Only,Computer Glasses,3,2618,20,6283.2,UPI,Male,36
ORD1101646,14-07-2023,Kolkata,West Bengal,Online,Online Only,Sunglasses,3,4617,10,12465.9,Net Banking,Female,34
ORD1101647,25-01-2025,Kochi,Kerala,Offline,Standalone Store,Contact Lenses,3,1419,20,3405.6,UPI,Female,54
ORD1101648,08-02-2023,Delhi,Delhi,Online,Online Only,Eyeglasses,1,3217,10,2895.3,Credit Card,Other,20
ORD1101649,25-01-2023,Trivandrum,Kerala,Offline,Standalone Store,Contact Lenses,1,4979,5,4730.05,Cash,Female,28
ORD1101650,29-08-2022,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,2,1567,20,2507.2,Credit Card,Male,34
ORD1101651,02-04-2024,Trivandrum,Kerala,Offline,Online Only,Computer Glasses,3,1827,0,5481,Debit Card,Male,29
ORD1101652,04-01-2024,Cuttack,Odisha,Offline,Standalone Store,Sunglasses,2,971,10,1747.8,Net Banking,Other,39
ORD1101653,02-02-2025,Gurugram,Haryana,Online,Online Only,Sunglasses,3,3465,15,8835.75,Net Banking,Other,60
ORD1101654,18-08-2024,Ahmedabad,Gujarat,Offline,Mall Store,Contact Lenses,3,3473,15,8856.15,UPI,Female,36
ORD1101655,09-12-2023,Pune,Maharashtra,Offline,Mall Store,Computer Glasses,3,2761,5,7868.85,Cash,Female,22
ORD1101656,25-04-2023,Ranchi,Jharkhand,Online,Online Only,Sunglasses,2,2590,5,4921,Cash,Other,43
ORD1101657,11-07-2024,Kochi,Kerala,Online,Online Only,Contact Lenses,1,948,20,758.4,Debit Card,Male,43
ORD1101658,02-02-2023,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,3,3486,0,10458,Credit Card,Female,22
ORD1101659,28-09-2022,Ranchi,Jharkhand,Offline,Online Only,Eyeglasses,3,3594,5,10242.9,Debit Card,Other,21
ORD1101660,13-02-2025,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,3,3567,0,10701,Debit Card,Female,26
ORD1101661,28-11-2024,Gurugram,Haryana,Offline,Standalone Store,Contact Lenses,2,959,15,1630.3,Debit Card,Other,56
ORD1101662,28-11-2023,Faridabad,Haryana,Offline,Online Only,Eyeglasses,3,853,0,2559,Net Banking,Female,23
ORD1101663,04-02-2022,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,3,3243,20,7783.2,Credit Card,Female,62
ORD1101664,29-12-2025,Cuttack,Odisha,Online,Online Only,Eyeglasses,3,1288,20,3091.2,Net Banking,Female,43
ORD1101665,03-06-2025,Faridabad,Haryana,Online,Online Only,Eyeglasses,2,3340,5,6346,Net Banking,Male,42
ORD1101666,05-08-2025,Hyderabad,Telangana,Online,Online Only,Contact Lenses,3,4003,5,11408.55,Cash,Other,64
ORD1101667,13-02-2023,Bengaluru,Karnataka,Online,Online Only,Sunglasses,1,982,10,883.8,Credit Card,Male,44
ORD1101668,07-04-2024,Ahmedabad,Gujarat,Online,Online Only,Sunglasses,2,2484,0,4968,Cash,Female,43
ORD1101669,20-11-2022,Faridabad,Haryana,Offline,Standalone Store,Computer Glasses,3,1751,20,4202.4,Credit Card,Male,22
ORD1101670,27-07-2023,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,2,3585,5,6811.5,UPI,Female,61
ORD1101671,13-10-2023,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,1347,20,1077.6,Debit Card,Other,31
ORD1101672,23-06-2022,Chandigarh,Chandigarh,Offline,High Street Store,Contact Lenses,2,1068,5,2029.2,UPI,Other,38
ORD1101673,11-11-2022,Kochi,Kerala,Online,Online Only,Computer Glasses,1,2982,0,2982,Cash,Other,36
ORD1101674,26-12-2025,Kolkata,West Bengal,Online,Online Only,Contact Lenses,1,4165,0,4165,Net Banking,Other,59
ORD1101675,04-07-2024,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,1,3083,15,2620.55,Debit Card,Female,32
ORD1101676,28-11-2025,Kolkata,West Bengal,Offline,Mall Store,Contact Lenses,2,3870,25,5805,Cash,Male,59
ORD1101677,06-09-2024,Chennai,Tamil Nadu,Offline,Mall Store,Eyeglasses,1,4505,0,4505,Cash,Female,43
ORD1101678,30-12-2024,Bhubaneswar,Odisha,Offline,Online Only,Contact Lenses,3,1901,15,4847.55,UPI,Male,27
ORD1101679,27-06-2022,Indore,Madhya Pradesh,Offline,Online Only,Contact Lenses,2,2815,0,5630,UPI,Female,29
ORD1101680,01-08-2023,Gurugram,Haryana,Offline,Standalone Store,Eyeglasses,3,2299,10,6207.3,UPI,Male,58
ORD1101681,16-11-2024,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,3,4010,0,12030,Cash,Male,60
ORD1101682,25-10-2024,Jaipur,Rajasthan,Offline,Online Only,Contact Lenses,3,3598,10,9714.6,Net Banking,Female,58
ORD1101683,22-08-2024,Chandigarh,Chandigarh,Online,Online Only,Eyeglasses,1,1272,0,1272,Debit Card,Male,20
ORD1101684,30-12-2024,Lucknow,Uttar Pradesh,Offline,High Street Store,Eyeglasses,3,2480,5,7068,UPI,Male,41
ORD1101685,08-05-2025,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,2,4719,10,8494.2,Debit Card,Other,18
ORD1101686,16-03-2025,Pune,Maharashtra,Offline,Online Only,Contact Lenses,1,4784,5,4544.8,Cash,Other,40
ORD1101687,09-08-2024,Noida,Uttar Pradesh,Offline,High Street Store,Eyeglasses,1,2026,10,1823.4,Credit Card,Other,58
ORD1101688,13-01-2025,Patna,Bihar,Online,Online Only,Sunglasses,3,4308,20,10339.2,Net Banking,Female,43
ORD1101689,30-06-2023,Kochi,Kerala,Offline,Mall Store,Sunglasses,2,1827,0,3654,Debit Card,Other,35
ORD1101690,02-02-2022,Ahmedabad,Gujarat,Offline,Mall Store,Eyeglasses,1,4800,10,4320,Debit Card,Other,58
ORD1101691,05-11-2024,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,1,3544,10,3189.6,Debit Card,Other,45
ORD1101692,10-08-2024,Trivandrum,Kerala,Online,Online Only,Sunglasses,1,2573,10,2315.7,Debit Card,Male,31
ORD1101693,27-03-2025,Bhopal,Madhya Pradesh,Online,Online Only,Contact Lenses,1,4794,10,4314.6,Credit Card,Female,29
ORD1101694,31-08-2024,Trivandrum,Kerala,Online,Online Only,Sunglasses,1,2924,10,2631.6,Debit Card,Other,61
ORD1101695,05-02-2025,Ranchi,Jharkhand,Offline,Mall Store,Sunglasses,3,3916,0,11748,Cash,Other,23
ORD1101696,06-05-2024,Gurugram,Haryana,Offline,Standalone Store,Contact Lenses,3,1692,0,5076,Cash,Male,37
ORD1101697,27-07-2023,Gurugram,Haryana,Offline,Standalone Store,Sunglasses,2,3463,25,5194.5,Debit Card,Male,45
ORD1101698,16-07-2022,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,4801,0,4801,UPI,Female,29
ORD1101699,27-06-2022,Coimbatore,Tamil Nadu,Offline,High Street Store,Sunglasses,3,4102,5,11690.7,Cash,Female,33
ORD1101700,07-10-2025,Trivandrum,Kerala,Online,Online Only,Eyeglasses,1,4510,0,4510,Debit Card,Other,45
ORD1101701,03-02-2023,Noida,Uttar Pradesh,Offline,Standalone Store,Computer Glasses,2,1443,0,2886,Debit Card,Male,32
ORD1101702,10-02-2023,Trivandrum,Kerala,Online,Online Only,Eyeglasses,2,2861,5,5435.9,Cash,Male,54
ORD1101703,12-05-2025,Faridabad,Haryana,Offline,High Street Store,Computer Glasses,1,1076,0,1076,Net Banking,Male,41
ORD1101704,19-07-2024,Patna,Bihar,Offline,Standalone Store,Eyeglasses,2,955,25,1432.5,Net Banking,Other,38
ORD1101705,22-04-2022,Faridabad,Haryana,Online,Online Only,Contact Lenses,3,4127,0,12381,Net Banking,Female,20
ORD1101706,27-09-2022,Chennai,Tamil Nadu,Offline,Mall Store,Contact Lenses,2,2960,0,5920,Debit Card,Other,49
ORD1101707,18-11-2025,Indore,Madhya Pradesh,Offline,High Street Store,Computer Glasses,2,1223,10,2201.4,Net Banking,Male,62
ORD1101708,17-04-2024,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,3,3332,0,9996,UPI,Male,49
ORD1101709,30-10-2022,Jaipur,Rajasthan,Offline,Online Only,Eyeglasses,2,879,0,1758,Cash,Other,26
ORD1101710,26-12-2022,Pune,Maharashtra,Offline,Standalone Store,Sunglasses,3,2648,25,5958,Net Banking,Male,58
ORD1101711,30-09-2025,Mumbai,Maharashtra,Offline,Mall Store,Eyeglasses,2,1682,5,3195.8,Cash,Male,25
ORD1101712,15-07-2024,Lucknow,Uttar Pradesh,Online,Online Only,Eyeglasses,3,837,10,2259.9,Credit Card,Female,45
ORD1101713,02-11-2022,Patna,Bihar,Online,Online Only,Contact Lenses,2,4223,5,8023.7,Cash,Female,25
ORD1101714,21-01-2025,Pune,Maharashtra,Offline,Standalone Store,Sunglasses,3,4838,0,14514,Cash,Female,64
ORD1101715,17-09-2023,Noida,Uttar Pradesh,Online,Online Only,Computer Glasses,2,4571,10,8227.8,Debit Card,Other,36
ORD1101716,28-07-2024,Ahmedabad,Gujarat,Offline,Standalone Store,Eyeglasses,1,4056,10,3650.4,Cash,Female,33
ORD1101717,01-06-2022,Bhubaneswar,Odisha,Offline,Mall Store,Sunglasses,1,1882,25,1411.5,UPI,Female,23
ORD1101718,19-11-2025,Jaipur,Rajasthan,Offline,Standalone Store,Eyeglasses,2,3852,20,6163.2,Net Banking,Other,56
ORD1101719,16-06-2023,Bhubaneswar,Odisha,Online,Online Only,Eyeglasses,3,2477,5,7059.45,Credit Card,Female,50
ORD1101720,07-04-2022,Ranchi,Jharkhand,Offline,Mall Store,Computer Glasses,3,932,15,2376.6,Debit Card,Male,44
ORD1101721,19-06-2025,Bhubaneswar,Odisha,Offline,High Street Store,Eyeglasses,2,818,20,1308.8,Debit Card,Female,48
ORD1101722,08-05-2024,Trivandrum,Kerala,Offline,High Street Store,Sunglasses,2,1428,15,2427.6,Net Banking,Male,62
ORD1101723,18-06-2023,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,2,3186,10,5734.8,Net Banking,Other,56
ORD1101724,04-01-2025,Hyderabad,Telangana,Online,Online Only,Eyeglasses,2,3273,10,5891.4,UPI,Female,55
ORD1101725,23-03-2024,Pune,Maharashtra,Online,Online Only,Sunglasses,2,4530,10,8154,UPI,Male,53
ORD1101726,24-03-2023,Jaipur,Rajasthan,Offline,Mall Store,Computer Glasses,3,4918,15,12540.9,Cash,Female,60
ORD1101727,08-08-2025,Bengaluru,Karnataka,Offline,Online Only,Eyeglasses,3,2293,10,6191.1,Cash,Female,35
ORD1101728,09-10-2025,Delhi,Delhi,Online,Online Only,Contact Lenses,1,1851,10,1665.9,Net Banking,Other,24
ORD1101729,12-08-2025,Patna,Bihar,Online,Online Only,Contact Lenses,2,3141,15,5339.7,Debit Card,Male,39
ORD1101730,05-12-2025,Coimbatore,Tamil Nadu,Online,Online Only,Sunglasses,2,1656,25,2484,Debit Card,Male,37
ORD1101731,16-09-2023,Chennai,Tamil Nadu,Offline,Online Only,Computer Glasses,2,2229,0,4458,Debit Card,Other,48
ORD1101732,13-01-2023,Hyderabad,Telangana,Online,Online Only,Sunglasses,1,3613,10,3251.7,Credit Card,Female,48
ORD1101733,21-02-2023,Kolkata,West Bengal,Online,Online Only,Contact Lenses,1,2977,0,2977,Net Banking,Male,52
ORD1101734,10-02-2023,Cuttack,Odisha,Online,Online Only,Sunglasses,1,3870,20,3096,UPI,Male,36
ORD1101735,21-10-2024,Bengaluru,Karnataka,Offline,High Street Store,Computer Glasses,2,1420,10,2556,UPI,Other,42
ORD1101736,07-11-2023,Lucknow,Uttar Pradesh,Offline,High Street Store,Computer Glasses,1,4600,5,4370,Cash,Male,51
ORD1101737,06-10-2022,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,3,1983,5,5651.55,Net Banking,Female,24
ORD1101738,22-03-2023,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,2,1368,0,2736,Net Banking,Other,47
ORD1101739,23-07-2022,Faridabad,Haryana,Online,Online Only,Computer Glasses,3,2070,25,4657.5,Debit Card,Female,32
ORD1101740,01-02-2024,Kolkata,West Bengal,Offline,Online Only,Computer Glasses,1,1306,5,1240.7,UPI,Other,39
ORD1101741,24-10-2023,Coimbatore,Tamil Nadu,Online,Online Only,Computer Glasses,1,2736,10,2462.4,Credit Card,Other,43
ORD1101742,07-03-2023,Bhopal,Madhya Pradesh,Offline,High Street Store,Computer Glasses,1,4956,10,4460.4,Credit Card,Other,61
ORD1101743,09-04-2025,Ranchi,Jharkhand,Offline,Online Only,Eyeglasses,3,2164,0,6492,UPI,Other,44
ORD1101744,17-06-2024,Faridabad,Haryana,Offline,High Street Store,Sunglasses,3,4335,0,13005,Credit Card,Other,40
ORD1101745,28-05-2024,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,2,3093,10,5567.4,Credit Card,Other,26
ORD1101746,01-06-2023,Trivandrum,Kerala,Offline,Online Only,Sunglasses,2,3890,10,7002,Cash,Male,57
ORD1101747,19-01-2023,Jaipur,Rajasthan,Offline,High Street Store,Sunglasses,3,4849,15,12364.95,Net Banking,Other,29
ORD1101748,22-02-2024,Trivandrum,Kerala,Online,Online Only,Eyeglasses,2,1884,0,3768,Net Banking,Female,57
ORD1101749,28-07-2023,Coimbatore,Tamil Nadu,Online,Online Only,Computer Glasses,3,3470,15,8848.5,Credit Card,Female,53
ORD1101750,03-02-2025,Cuttack,Odisha,Offline,Mall Store,Sunglasses,1,2600,5,2470,Net Banking,Male,49
ORD1101751,19-12-2024,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,2,2078,10,3740.4,Debit Card,Female,19
ORD1101752,21-11-2024,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,1,1975,15,1678.75,Credit Card,Other,60
ORD1101753,23-07-2023,Delhi,Delhi,Offline,Standalone Store,Sunglasses,3,4610,15,11755.5,Net Banking,Other,20
ORD1101754,13-05-2022,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,3,3752,20,9004.8,Net Banking,Male,45
ORD1101755,15-03-2023,Chennai,Tamil Nadu,Offline,Standalone Store,Eyeglasses,2,1224,15,2080.8,UPI,Other,48
ORD1101756,21-02-2024,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,3,2324,0,6972,UPI,Male,26
ORD1101757,24-11-2023,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,3,1990,20,4776,Debit Card,Male,20
ORD1101758,08-03-2022,Trivandrum,Kerala,Offline,Mall Store,Eyeglasses,2,2747,5,5219.3,UPI,Female,51
ORD1101759,04-01-2024,Chandigarh,Chandigarh,Offline,Online Only,Computer Glasses,3,1200,15,3060,Net Banking,Male,38
ORD1101760,26-06-2024,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,1,3933,25,2949.75,UPI,Female,38
ORD1101761,03-03-2025,Ranchi,Jharkhand,Offline,Online Only,Sunglasses,2,3670,0,7340,Cash,Male,40
ORD1101762,01-05-2023,Kochi,Kerala,Online,Online Only,Contact Lenses,1,1875,5,1781.25,Credit Card,Other,33
ORD1101763,14-08-2024,Noida,Uttar Pradesh,Offline,High Street Store,Sunglasses,3,1070,20,2568,Net Banking,Other,61
ORD1101764,29-11-2022,Chandigarh,Chandigarh,Offline,High Street Store,Computer Glasses,3,4459,0,13377,Debit Card,Female,29
ORD1101765,16-06-2022,Trivandrum,Kerala,Offline,Standalone Store,Eyeglasses,1,1682,0,1682,Cash,Male,22
ORD1101766,08-11-2024,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,2,3920,5,7448,Debit Card,Male,56
ORD1101767,23-12-2025,Kochi,Kerala,Online,Online Only,Sunglasses,1,4781,10,4302.9,UPI,Male,60
ORD1101768,27-10-2025,Mumbai,Maharashtra,Online,Online Only,Sunglasses,2,2939,0,5878,Debit Card,Male,56
ORD1101769,26-06-2023,Kochi,Kerala,Online,Online Only,Computer Glasses,2,2609,20,4174.4,Net Banking,Male,38
ORD1101770,03-12-2024,Delhi,Delhi,Offline,High Street Store,Computer Glasses,2,4235,15,7199.5,Debit Card,Male,51
ORD1101771,14-10-2024,Faridabad,Haryana,Offline,High Street Store,Sunglasses,1,3972,10,3574.8,Cash,Male,56
ORD1101772,24-05-2022,Ranchi,Jharkhand,Online,Online Only,Sunglasses,3,1064,0,3192,Net Banking,Other,53
ORD1101773,12-09-2022,Noida,Uttar Pradesh,Offline,High Street Store,Computer Glasses,3,815,20,1956,Credit Card,Other,62
ORD1101774,30-03-2023,Jaipur,Rajasthan,Online,Online Only,Computer Glasses,3,2170,15,5533.5,Net Banking,Other,19
ORD1101775,03-03-2023,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,3,2155,20,5172,Debit Card,Female,51
ORD1101776,05-10-2024,Indore,Madhya Pradesh,Offline,Mall Store,Contact Lenses,1,3411,0,3411,Debit Card,Other,21
ORD1101777,11-06-2025,Faridabad,Haryana,Offline,High Street Store,Eyeglasses,1,3776,10,3398.4,Cash,Other,33
ORD1101778,02-11-2022,Bengaluru,Karnataka,Offline,Standalone Store,Contact Lenses,1,3581,5,3401.95,Debit Card,Female,45
ORD1101779,27-11-2025,Pune,Maharashtra,Online,Online Only,Computer Glasses,3,2165,10,5845.5,Net Banking,Other,59
ORD1101780,19-09-2022,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,3,1406,15,3585.3,Net Banking,Other,57
ORD1101781,23-11-2023,Kochi,Kerala,Offline,Mall Store,Computer Glasses,3,1626,5,4634.1,Net Banking,Other,61
ORD1101782,25-04-2022,Kochi,Kerala,Online,Online Only,Contact Lenses,3,1317,20,3160.8,Cash,Male,24
ORD1101783,11-12-2024,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,3,3706,0,11118,Credit Card,Male,56
ORD1101784,18-03-2023,Lucknow,Uttar Pradesh,Online,Online Only,Sunglasses,1,4022,25,3016.5,Debit Card,Female,50
ORD1101785,09-08-2022,Gurugram,Haryana,Offline,Standalone Store,Contact Lenses,1,2111,15,1794.35,Debit Card,Male,31
ORD1101786,29-01-2022,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,2,2283,10,4109.4,UPI,Male,48
ORD1101787,15-03-2022,Gurugram,Haryana,Offline,Online Only,Computer Glasses,2,4511,15,7668.7,Debit Card,Male,25
ORD1101788,05-08-2022,Mumbai,Maharashtra,Offline,Mall Store,Computer Glasses,1,3825,15,3251.25,Debit Card,Male,38
ORD1101789,04-03-2025,Bhubaneswar,Odisha,Online,Online Only,Eyeglasses,1,2083,0,2083,UPI,Other,26
ORD1101790,22-06-2025,Gurugram,Haryana,Offline,Mall Store,Contact Lenses,2,1402,5,2663.8,Net Banking,Female,52
ORD1101791,04-03-2023,Indore,Madhya Pradesh,Offline,Online Only,Eyeglasses,2,2132,0,4264,Credit Card,Female,56
ORD1101792,21-07-2024,Jaipur,Rajasthan,Online,Online Only,Computer Glasses,2,3459,20,5534.4,Debit Card,Other,33
ORD1101793,28-03-2023,Ahmedabad,Gujarat,Offline,Online Only,Contact Lenses,1,3559,5,3381.05,Cash,Male,20
ORD1101794,23-12-2023,Cuttack,Odisha,Online,Online Only,Contact Lenses,3,1279,20,3069.6,Net Banking,Male,55
ORD1101795,27-10-2025,Hyderabad,Telangana,Online,Online Only,Eyeglasses,3,3821,15,9743.55,UPI,Female,54
ORD1101796,11-11-2023,Pune,Maharashtra,Offline,Online Only,Eyeglasses,2,2740,10,4932,Credit Card,Male,29
ORD1101797,18-02-2024,Bhubaneswar,Odisha,Online,Online Only,Eyeglasses,2,2079,0,4158,Debit Card,Male,62
ORD1101798,11-08-2023,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,2,3731,5,7088.9,Credit Card,Female,59
ORD1101799,25-03-2025,Hyderabad,Telangana,Online,Online Only,Computer Glasses,2,1600,5,3040,UPI,Male,24
ORD1101800,20-04-2025,Bhopal,Madhya Pradesh,Offline,Mall Store,Contact Lenses,2,886,10,1594.8,UPI,Other,62
ORD1101801,11-10-2023,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,3,2630,10,7101,Cash,Male,53
ORD1101802,26-02-2025,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,1,1520,10,1368,Credit Card,Other,51
ORD1101803,08-03-2022,Jaipur,Rajasthan,Offline,High Street Store,Computer Glasses,1,987,15,838.95,Debit Card,Other,52
ORD1101804,15-01-2023,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,1,2150,5,2042.5,Debit Card,Male,64
ORD1101805,05-06-2024,Pune,Maharashtra,Online,Online Only,Contact Lenses,3,4910,5,13993.5,Debit Card,Female,49
ORD1101806,21-12-2024,Delhi,Delhi,Offline,High Street Store,Sunglasses,3,1989,5,5668.65,Cash,Male,63
ORD1101807,04-12-2022,Patna,Bihar,Offline,High Street Store,Contact Lenses,2,3219,10,5794.2,Debit Card,Female,31
ORD1101808,30-06-2024,Mumbai,Maharashtra,Offline,High Street Store,Sunglasses,1,1325,10,1192.5,Net Banking,Male,53
ORD1101809,17-10-2022,Faridabad,Haryana,Offline,Mall Store,Sunglasses,3,4936,0,14808,UPI,Female,52
ORD1101810,02-03-2025,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,2,2613,15,4442.1,UPI,Female,50
ORD1101811,18-12-2022,Ahmedabad,Gujarat,Offline,Online Only,Contact Lenses,2,1617,5,3072.3,Credit Card,Female,23
ORD1101812,17-01-2023,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,3,830,20,1992,Credit Card,Male,38
ORD1101813,30-12-2022,Gurugram,Haryana,Online,Online Only,Sunglasses,3,1734,15,4421.7,Debit Card,Male,62
ORD1101814,01-12-2025,Indore,Madhya Pradesh,Offline,Mall Store,Eyeglasses,3,4455,10,12028.5,UPI,Male,44
ORD1101815,06-03-2025,Ranchi,Jharkhand,Offline,Mall Store,Sunglasses,2,4448,20,7116.8,Cash,Male,61
ORD1101816,23-09-2023,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,3,4737,5,13500.45,Net Banking,Other,35
ORD1101817,16-09-2025,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,2,2065,5,3923.5,Net Banking,Female,46
ORD1101818,08-12-2023,Jaipur,Rajasthan,Offline,Online Only,Contact Lenses,2,1360,20,2176,UPI,Other,28
ORD1101819,26-05-2025,Jaipur,Rajasthan,Online,Online Only,Sunglasses,1,1819,15,1546.15,Credit Card,Other,52
ORD1101820,24-03-2022,Delhi,Delhi,Offline,Online Only,Contact Lenses,1,4222,0,4222,UPI,Female,60
ORD1101821,28-05-2023,Patna,Bihar,Offline,Online Only,Eyeglasses,2,3295,0,6590,Net Banking,Female,29
ORD1101822,21-03-2024,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,2,2832,0,5664,Debit Card,Other,53
ORD1101823,03-07-2022,Gurugram,Haryana,Online,Online Only,Eyeglasses,2,4506,0,9012,Net Banking,Other,60
ORD1101824,21-04-2023,Faridabad,Haryana,Online,Online Only,Eyeglasses,2,3579,5,6800.1,UPI,Male,60
ORD1101825,30-05-2025,Kolkata,West Bengal,Offline,Standalone Store,Contact Lenses,2,937,10,1686.6,Net Banking,Male,29
ORD1101826,06-08-2025,Chandigarh,Chandigarh,Offline,Online Only,Computer Glasses,2,981,5,1863.9,Net Banking,Male,47
ORD1101827,15-10-2022,Coimbatore,Tamil Nadu,Offline,Online Only,Computer Glasses,3,4009,0,12027,Cash,Male,48
ORD1101828,14-05-2023,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,2,2139,10,3850.2,UPI,Female,63
ORD1101829,30-04-2025,Hyderabad,Telangana,Offline,High Street Store,Sunglasses,3,1219,15,3108.45,UPI,Female,23
ORD1101830,29-07-2024,Patna,Bihar,Offline,Standalone Store,Computer Glasses,1,1613,5,1532.35,Debit Card,Male,28
ORD1101831,31-05-2022,Pune,Maharashtra,Offline,Online Only,Computer Glasses,2,1004,10,1807.2,Cash,Female,28
ORD1101832,08-01-2023,Noida,Uttar Pradesh,Offline,Standalone Store,Contact Lenses,1,4780,0,4780,Net Banking,Other,59
